business_status,name,user_ratings_total,rating,vicinity,lat,lng,types,place_id,phone_number
CLOSED_TEMPORARILY,Bar dos Bocó,,,"Avenida Doutor João Medeiros Filho - Potengi, Natal",-5.759891800000001,-35.2476618,"['bar', 'point_of_interest', 'establishment']",ChIJCQisWqOrswcRxVTYXN4zQfg,
CLOSED_TEMPORARILY,Bar Do Raimundão,1.0,5.0,"Rua Santa Fé, 137 - Potengi, Natal",-5.753179,-35.2450914,"['bar', 'point_of_interest', 'establishment']",ChIJWzUEYkaqswcRup3oUaQgp-0,
OPERATIONAL,@eohbrian,,,"Rua Santa Fé, 2-66 - Potengi, Natal",-5.7558473,-35.2416936,"['bar', 'point_of_interest', 'establishment']",ChIJQbMz40-rswcRLF4_6ZQX4HU,
OPERATIONAL,Espetaria Boca da Noite,148.0,4.5,"Rua Dias D'avila, 2832 - Potengi, Natal",-5.757321,-35.24953000000001,"['bar', 'point_of_interest', 'establishment']",ChIJrV6qMS2rswcRj4Lqtw1h-IE,
OPERATIONAL,Galpão Zero4,353.0,4.7,"Avenida Itapetinga, 274 - Potengi, Natal",-5.753973999999999,-35.2423075,"['bar', 'point_of_interest', 'establishment']",ChIJGyVwvqqrswcRx5Gbh025Rz0,
OPERATIONAL,Budega Veia,,,Brazil,-5.752556199999999,-35.2457187,"['bar', 'point_of_interest', 'establishment']",ChIJ4QxRW0aqswcRkQFl4u1JuzA,
OPERATIONAL,Amarelinho Pizzaria e lanches,1215.0,4.3,"Avenida Senhor do Bonfim, 2825A - Potengi, Natal",-5.7564101,-35.2505246,"['meal_takeaway', 'bar', 'meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",ChIJ4eVdrU-qswcRwJnOxySHOaY,
OPERATIONAL,Bar do Assis,32.0,4.4,"Rua Rio Araguaia, 1100 - Potengi, Natal",-5.7534388,-35.24926669999999,"['bar', 'point_of_interest', 'establishment']",ChIJk8cWykiqswcRsFGtPJ4OVuU,
OPERATIONAL,Churrasquinho Do Gonzaga,87.0,4.7,"Rua Jequié, 2820 - Potengi, Natal",-5.7561046,-35.2505685,"['bar', 'point_of_interest', 'establishment']",ChIJ8bfYUk6qswcRgr_OtLs97vQ,
OPERATIONAL,Camarões do Norte,1591.0,4.3,"Avenida Itapetinga, 407 - Potengi, Natal",-5.752483700000001,-35.2425899,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJHYWsxb6rswcRiTw-A6UY4KE,
OPERATIONAL,MILÃO BAR,,,Brazil,-5.755531299999999,-35.24030439999999,"['bar', 'point_of_interest', 'establishment']",ChIJuSRuuEOqswcR3KlqNnHBm68,
OPERATIONAL,Petiscaria E Pizzaria Do Galego,116.0,4.6,"Avenida Doutor João Medeiros Filho, 3116-3120 - Igapó, Natal",-5.7555101,-35.2402575,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ_QCKt0OqswcRTxf3IyFUMCA,
OPERATIONAL,Espetinho Do Xande,738.0,4.3,"Rua Adrianópolis, 13 - Potengi, Natal",-5.752057799999999,-35.2427563,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJo9Fd1kaqswcRaHyWwUJT-8w,
OPERATIONAL,UPA BAR,,,"Rua Apucarana, 378 - Potengi, Natal",-5.7513813,-35.24626360000001,"['bar', 'point_of_interest', 'establishment']",ChIJ2SN6tkeqswcRNws73z2eqTo,
OPERATIONAL,Texas Bar,281.0,4.6,"Avenida Senhor do Bonfim - Potengi, Natal",-5.7554514,-35.25117509999999,"['bar', 'point_of_interest', 'establishment']",ChIJM4zB0b2rswcRyYrU-jBjupA,
CLOSED_TEMPORARILY,Aninha Doki lanches,,,"Avenida Itapetinga - Potengi, Natal",-5.751244900000001,-35.2439026,"['bar', 'point_of_interest', 'establishment']",ChIJzdxffxurswcRo3Pl10yoYMU,
CLOSED_TEMPORARILY,Churrasquinho do Rafa,1.0,5.0,"Rua Curitiba, 316 - Potengi, Natal",-5.7513928,-35.2431609,"['bar', 'point_of_interest', 'establishment']",ChIJ3V3Nd2-rswcR-c11E0sFhWQ,
OPERATIONAL,@Espetariadocapitão,171.0,4.4,"Avenida Itapetinga, 626 - Potengi, Natal",-5.7510306,-35.2440053,"['bar', 'point_of_interest', 'establishment']",ChIJX_OSDCGrswcReC6BoNdVj0E,
OPERATIONAL,Espetaço do Pegado,4.0,4.0,"Rua da Jaqueira, 39 - Potengi, Natal",-5.7568169,-35.2393353,"['bar', 'point_of_interest', 'establishment']",ChIJRT8grg2rswcRy4gGP1Y7pg8,
OPERATIONAL,Espetinho Delícia,6.0,3.7,"Rua Serra do Araguaia Espetinho - Potengi, Natal",-5.7515448,-35.24856449999999,"['bar', 'point_of_interest', 'establishment']",ChIJezydMUmrswcRiCBzwfV8p-U,
OPERATIONAL,Cigarreira do Bau,7.0,4.6,"Avenida Doutor João Medeiros Filho, 7 - Potengi, Natal",-5.754983,-35.2393898,"['bar', 'point_of_interest', 'establishment']",ChIJw9OJMkKqswcRWcepK9o45qQ,
OPERATIONAL,Vila Music,264.0,4.4,"Avenida Doutor João Medeiros Filho, 1850 - Potengi, Natal",-5.761686099999999,-35.2503496,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJTzkrcferswcRUbppq_MGfRI,
CLOSED_TEMPORARILY,Esquenta Do Txi,8.0,5.0,"Avenida Senhor do Bonfim - Potengi, Natal",-5.7547327,-35.25238139999999,"['bar', 'point_of_interest', 'establishment']",ChIJT2iVuCerswcRUHqL7JUy0xQ,
OPERATIONAL,Cigarreira Jacaré,20.0,4.3,"Avenida Senhor do Bonfim - Potengi, Natal",-5.7545191,-35.2525195,"['bar', 'point_of_interest', 'establishment']",ChIJAfpovU6qswcRjKETxSMR7Tg,
OPERATIONAL,Dinas Bar,2.0,4.0,Brazil,-5.749490499999999,-35.2443953,"['bar', 'point_of_interest', 'establishment']",ChIJkTnUgjiqswcR-0Gd2GbRa5c,
OPERATIONAL,Arretado Bar e Petiscaria,1.0,5.0,"000, Avenida Senhor do Bonfim, 2800A - Potengi, Natal",-5.7540792,-35.2525206,"['bar', 'point_of_interest', 'establishment']",ChIJOSjruk6qswcRMnfjnVVetak,
OPERATIONAL,Casa de taipa bar e petiscaria,,,"Avenida Senhor do Bonfim - Potengi, Natal",-5.7540423,-35.25255569999999,"['bar', 'point_of_interest', 'establishment']",ChIJWdfTDUerswcRideyXSo1J3Q,
OPERATIONAL,Shisha Lounge & Pub,109.0,4.4,"Avenida Doutor João Medeiros Filho, 3585 - Potengi, Natal",-5.753998,-35.2383957,"['bar', 'point_of_interest', 'establishment']",ChIJJ4HwTeWrswcRNR9z_2TVZVk,
OPERATIONAL,Rays Lanchonete & Petiscaria,,,"Avenida Doutor João Medeiros Filho, 3570A - Potengi, Natal",-5.7542823,-35.2382769,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJi7xkqzerswcRYi7hJSCZPjA,
OPERATIONAL,Buteco da Serra,65.0,4.9,"Rua Serra Geral, 1056 - Potengi, Natal",-5.750291599999999,-35.2494962,"['bar', 'point_of_interest', 'establishment']",ChIJCfn4SCWrswcRTz8UN4ztWRc,
CLOSED_TEMPORARILY,Bar Paratodos,,,"Rua Votorantin, 147 - Potengi, Natal",-5.749161799999999,-35.2454658,"['bar', 'point_of_interest', 'establishment']",ChIJqbOeeziqswcRyhGZO9CUBFw,
OPERATIONAL,Paulo's BAR,,,"Rua Siderópolis, 2113 - Potengi, Natal",-5.754833299999999,-35.25297219999999,"['bar', 'point_of_interest', 'establishment']",ChIJazUPnE6qswcRt59QMYvy7qQ,
OPERATIONAL,Me chama que vou espetaria,2.0,4.5,"Rua Planalto, 2801 - Potengi, Natal",-5.753718200000001,-35.2526425,"['bar', 'point_of_interest', 'establishment']",ChIJEUac6VGrswcRJE2zKl6C96o,
OPERATIONAL,ESPETINHO 23,1.0,5.0,"avenida itapetinga, 843, Avenida Itapetinga, 59124, Natal",-5.749057899999999,-35.2446351,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJs9tCDR2rswcRLnLrNhpj1Zw,
OPERATIONAL,SEU BAR,7.0,5.0,"Avenida Senhor do Bonfim, 4041 - Potengi, Natal",-5.753579800000001,-35.25282119999999,"['bar', 'point_of_interest', 'establishment']",ChIJg4T8eYWrswcRTcVRSS-ynag,
OPERATIONAL,Granja do amor,1.0,4.0,"Rua Zacarias Ciriaco - Potengi, Natal",-5.7604432,-35.2266952,"['bar', 'point_of_interest', 'establishment']",ChIJ06c2rgCrswcRIL4nC0LgbhU,
CLOSED_TEMPORARILY,Bar e Restaurante Mar Sereno,2.0,5.0,"Rua Coronel Flamínio - Santos Reis, Natal",-5.7646187,-35.2020229,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",ChIJt3pZFo8AswcRKmSQ5A9aG94,
OPERATIONAL,Frango do Netão,10.0,4.6,"Rua Professora Bertha Guilherme - Santos Reis, Natal",-5.7677646,-35.20015679999999,"['bar', 'point_of_interest', 'establishment']",ChIJkyJnDokAswcRSPWvxcxqxFU,
OPERATIONAL,Barraca do gordinho,,,"Avenida Presidente Café Filho - Praia do Meio, Natal",-5.7654454,-35.19647729999999,"['bar', 'point_of_interest', 'establishment']",ChIJkX22ufoBswcRp8LitXIQCks,
OPERATIONAL,Barraca da day,3.0,3.3,"59010000, Avenida Praia do Forte, Natal",-5.762912299999999,-35.196175,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",ChIJ_QbcoV0BswcRDU5c8CzbZ-I,
OPERATIONAL,Bar O Ninho Do Periquito,5.0,4.6,"Rua Professor José Melquíades - Praia do Meio, Natal",-5.7677406,-35.1969362,"['bar', 'point_of_interest', 'establishment']",ChIJZ5lkuIsAswcRXwUvBprgHNU,
OPERATIONAL,Barraca da selma,,,"Avenida Praia do Forte - Santos Reis, Natal",-5.762060699999999,-35.19589099999999,"['bar', 'point_of_interest', 'establishment']",ChIJldCalVYBswcRC1pNamN0yH0,
OPERATIONAL,Praia de Brasília teimosa,,,"P83 V, 35 - Santos Reis, Natal",-5.766496999999999,-35.195534,"['bar', 'point_of_interest', 'establishment']",ChIJs6snVqQBswcRAYJ2JKgC_MA,
OPERATIONAL,Barraca do Ernani,,,"Rua da Estrela, 9 - Santos Reis, Natal",-5.7684845,-35.19687569999999,"['bar', 'point_of_interest', 'establishment']",ChIJrfZcFMcBswcR5iX1BdmPhs4,
OPERATIONAL,Barraca cantinho do mar,2.0,5.0,"Rua https://maps.app.goo.gl/sibCX7vrAmaaciUs6 - Santos Reis, Natal",-5.761608900000001,-35.1955633,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",ChIJ08BGFmEBswcRcym8GLWzuwg,
OPERATIONAL,Boteco do Grande,13.0,3.9,"Rua Quatro de Outubro, 186 - Rocas, Natal",-5.7703786,-35.201154,"['bar', 'point_of_interest', 'establishment']",ChIJQe7ef2IAswcRpPeGWa2Tmi0,
OPERATIONAL,Bar do Pernambuco,244.0,4.6,"Praça Engenheiro José Gonçalves, 21 - Ribeira, Natal",-5.769332299999999,-35.2039607,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",ChIJsawX4ocAswcRDfbELtQI0Gg,
CLOSED_TEMPORARILY,Dinho Bar,,,"Rua Décio Fonseca, 350 - Rocas, Natal",-5.7710335,-35.1990874,"['bar', 'point_of_interest', 'establishment']",ChIJX2b-D2IAswcRIhLKNpVaSPU,
OPERATIONAL,Natal Porto Bar,19.0,3.4,"Rua Doutor Varela Santiago, 561 - Rocas, Natal",-5.7715866,-35.1998282,"['bar', 'point_of_interest', 'establishment']",ChIJE0RPQGIAswcRSuvlk5F0wTw,
OPERATIONAL,Quiosque 19 Praia Do Meio,38.0,4.4,"Rua da Esperança - Santos Reis, Natal",-5.7704748,-35.1958248,"['bar', 'point_of_interest', 'establishment']",ChIJ5Xm1T4oAswcRrIf9AdqlfUQ,
OPERATIONAL,Oxente Espetaria,,,"Rua Belo Monte, 564 - Rocas, Natal",-5.772027700000001,-35.1993582,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",ChIJ4cCWoWIBswcRBKqlcVXe-p0,
OPERATIONAL,Leo's Bar,103.0,4.8,"Rua da Esperança, 315 - Santos Reis, Natal",-5.7708137,-35.1957165,"['bar', 'point_of_interest', 'establishment']",ChIJXRhPvmEAswcRnHYFERHZ990,
OPERATIONAL,Bar de Maria das rocas,,,"Rua São Pedro - Rocas, Natal",-5.772283300000001,-35.20187039999999,"['bar', 'point_of_interest', 'establishment']",ChIJ28b5yLEBswcR5gqC5HycSco,
CLOSED_TEMPORARILY,Beach Bar (Barraca do Tiago),,,"Santos Reis, Natal",-5.770421899999999,-35.1951115,"['bar', 'point_of_interest', 'establishment']",ChIJjXOYEpIBswcRjEYaioo8lUg,
OPERATIONAL,G&L cervejas,2.0,5.0,"Rua da Liberdade, 31 - Santos Reis, Natal",-5.7711617,-35.19596039999999,"['bar', 'point_of_interest', 'establishment']",ChIJPSGqLKABswcRtCik-gsR-ok,
OPERATIONAL,Barraca da Rejane,,,"Avenida Presidente Café Filho, Natal",-5.770601199999999,-35.1951937,"['bar', 'point_of_interest', 'establishment']",ChIJiUlAqIkBswcRFl84JXrG9ZQ,
OPERATIONAL,Espetinho G.R,,,"Avenida Miguel de Cervantes, 218 - Nossa Senhora da Apresentação, Natal",-5.743157099999999,-35.2748608,"['bar', 'point_of_interest', 'establishment']",ChIJ6W-XqcarswcRPclct17gm6c,
OPERATIONAL,Elaine esmaltaria,,,"Rua Alexandre Pinto, 50 - Nossa Senhora da Apresentação, Natal",-5.743358199999999,-35.27451190000001,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJlWgYe4SrswcRoyCGR0fqm5k,
CLOSED_TEMPORARILY,Bar Da Saideira,,,"Avenida Senador Carlos Alberto, 701 - Nossa Senhora da Apresentação, Natal",-5.7402763,-35.2762143,"['bar', 'point_of_interest', 'establishment']",ChIJ2xDq8ACrswcRFW0ObCD5eT8,
OPERATIONAL,Studio Júlia Laís,,,"Rua Couto Magalhães, 50 - Nossa Senhora da Apresentação, Natal",-5.7402605,-35.273888,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJaxaZUL6rswcRp3eQEq1eq5M,
OPERATIONAL,Bar do fabinho,12.0,4.7,"Avenida Maranguape, 3484 - Nossa Senhora da Apresentação, Natal",-5.743920699999999,-35.27687460000001,"['bar', 'point_of_interest', 'establishment']",ChIJ65b8nFyrswcRpx45p9EQaqU,
OPERATIONAL,Bar Dos Coroas,32.0,4.2,"Avenida Maranguape, 3487 - Nossa Senhora da Apresentação, Natal",-5.743994900000001,-35.2770229,"['bar', 'point_of_interest', 'establishment']",ChIJvbqobMGrswcRG3czYQgeRx0,
OPERATIONAL,Espetinho do toco,36.0,4.8,"Rua José Luis da Silva, 1989 - Nossa Senhora da Apresentação, Natal",-5.741920299999999,-35.2727417,"['bar', 'point_of_interest', 'establishment']",ChIJkYLrhsGrswcRFRDClE3L1MQ,
OPERATIONAL,BAR DA SINUCA,,,"Avenida Maranguape, 3659 - Nossa Senhora da Apresentação, Natal",-5.742686600000001,-35.2782254,"['bar', 'point_of_interest', 'establishment']",ChIJmc_5KsKrswcRSHHS51fyQfQ,
OPERATIONAL,Espetinho No Ponto ZN,7.0,5.0,"Avenida Senador Carlos Alberto, 520 - Nossa Senhora da Apresentação, Natal",-5.739022400000001,-35.27528949999999,"['bar', 'point_of_interest', 'establishment']",ChIJixfZREyrswcR8XHoNVbbVxo,
OPERATIONAL,Barbearia Fantastic Studio,6.0,4.8,"Rua Manoel Maria, n 93 - Jardim Progresso, Natal",-5.7385372,-35.27526579999999,"['bar', 'hair_care', 'store', 'health', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJQ1NV2AOrswcRh8O4McOi-Mg,
CLOSED_TEMPORARILY,Vip Conveniência Gelo Cigarro Bebidas,,,"Avenida Senador Carlos Alberto, 470 - Nossa Senhora da Apresentação, Natal",-5.738549600000001,-35.2749416,"['bar', 'point_of_interest', 'establishment']",ChIJk21-U9urswcRJOXfnncqJoU,
OPERATIONAL,Jardin Lola,4.0,2.3,"Rua Desembargador Francisco de Assis Martins, 416 - Nossa Senhora da Apresentação, Natal",-5.7443349,-35.273046,"['bar', 'point_of_interest', 'establishment']",ChIJq4zY8sarswcRpB6me7uS6SA,
OPERATIONAL,Bar Da Neide,12.0,3.8,"Avenida Santarém, 1655 - Nossa Senhora da Apresentação, Natal",-5.745381599999999,-35.2756649,"['bar', 'point_of_interest', 'establishment']",ChIJ973z1sCrswcRn3XItnYSD_Y,
OPERATIONAL,Espaço Sheyla Ferreia,,,"Rua Manoel Maria, 171 - Nossa Senhora da Apresentação, Natal",-5.738228899999998,-35.2757217,"['beauty_salon', 'night_club', 'bar', 'point_of_interest', 'establishment']",ChIJnRBP_3OrswcRCC87-ZkJBl4,
CLOSED_TEMPORARILY,Buxixo bar e petiscaria.,,,"Rua Lindalva Olegário da Silva, 946 - Nossa Senhora da Apresentação, Natal",-5.7457091,-35.2754524,"['bar', 'point_of_interest', 'establishment']",ChIJN8ZQZJ6rswcRK17YzQYU6Ks,
OPERATIONAL,Restaurante e Bar do TX,5.0,4.2,"Avenida Maranguape, 3222 - Nossa Senhora da Apresentação, Natal",-5.7457546,-35.2749959,"['bar', 'point_of_interest', 'establishment']",ChIJVW58rRqrswcRzl3QONKK0Xk,
OPERATIONAL,Mariana Rocha,4.0,5.0,"Avenida Boa Sorte, 2139 - Nossa Senhora da Apresentação, Natal",-5.739943999999999,-35.2792396,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJjREYYEurswcRqqX4ZjElL6s,
CLOSED_TEMPORARILY,Bar do Betão,7.0,3.7,"Rua IV Centenário, 15 - Nossa Senhora da Apresentação, Natal",-5.739637199999999,-35.2718522,"['bar', 'point_of_interest', 'establishment']",ChIJgYezJMWrswcRF28c9vBluIk,
CLOSED_TEMPORARILY,Salão Sempre Bela,13.0,4.5,"Rua Santa Luzia, 2 - Nossa Senhora da Apresentação, Natal",-5.7459806,-35.27319809999999,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJbcnDD8erswcR6ib4o0GtXYk,
CLOSED_TEMPORARILY,BAR DO ZE FÓGO,1.0,5.0,"Rua Joaquim m - Jardim Progresso, Natal",-5.7427248,-35.28016059999999,"['bar', 'point_of_interest', 'establishment']",ChIJ-ThUliSrswcROEyAqU9jy3A,
CLOSED_TEMPORARILY,Boteco Do Keilão,,,"Avenida Maranguape, 3952 - Nossa Senhora da Apresentação, Natal",-5.7405214,-35.2801225,"['bar', 'point_of_interest', 'establishment']",ChIJiUVFfcKrswcRpVhZ7aoBiTE,
OPERATIONAL,Studio Lara nascimento,,,"Rua Coronel Farias, 19 - Nossa Senhora da Apresentação, Natal",-5.7374459,-35.2774217,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJjR2s-berswcRRoIRMWmsJTY,
CLOSED_TEMPORARILY,Bar Do Eufrasio,,,Brazil,-5.746093200000001,-35.272429,"['bar', 'point_of_interest', 'establishment']",ChIJSyijp8erswcRsMNGQhhM4x4,
OPERATIONAL,Bar Encontro dos Amigos,,,"Rua águas de cisne, 95 - Nossa Senhora da Apresentação, Natal",-5.7399344,-35.2705943,"['bar', 'point_of_interest', 'establishment']",ChIJq0r0fAyrswcRz72uuW04FBE,
OPERATIONAL,Daiane Studio (DM),1.0,5.0,"Rua Sebastião Rosa, 82 - Nossa Senhora da Apresentação, Natal",-5.737190300000001,-35.2728276,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJbY_NOyGrswcRJwCGsup5N90,
OPERATIONAL,BAR DO RAIVA,3.0,5.0,"Travessa São Cristóvão, 10 - Nossa Senhora da Apresentação, Natal",-5.7428461,-35.2808031,"['bar', 'point_of_interest', 'establishment']",ChIJ0TxM63KrswcR6PY4Gk6ErMY,
OPERATIONAL,Daiane Studio (DM),1.0,5.0,"Nossa Senhora da Apresentação, Natal",-5.7369314,-35.2724748,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJD1QWrrerswcRjceJBpSPpZU,
CLOSED_TEMPORARILY,Bar do flamengo,,,"Rua Sampaio Correia - Nossa Senhora da Apresentação, Natal",-5.7379006,-35.2712319,"['bar', 'point_of_interest', 'establishment']",ChIJw9OzoaarswcRPSp623XUxlM,
OPERATIONAL,La Bodega,1.0,4.0,Brazil,-5.738643599999999,-35.2702001,"['bar', 'point_of_interest', 'establishment']",ChIJQVG-rtqrswcRAUW1IIznDT4,
OPERATIONAL,Bela & Formosa Esmalteria,22.0,4.9,"Rua Couto Magalhães, 02 - Nossa Senhora da Apresentação, Natal",-5.737319999999998,-35.271025,"['night_club', 'beauty_salon', 'bar', 'point_of_interest', 'establishment']",ChIJu4kRioGrswcRhYQ-_hB_qJ8,
OPERATIONAL,Espetos e Conveniencia 2Pac,1.0,5.0,"Rua Monte Sinai, 460 - Nossa Senhora da Apresentação, Natal",-5.745158399999999,-35.26961480000001,"['bar', 'point_of_interest', 'establishment']",ChIJOWq_tiirswcRFnqFOtR0HRA,
CLOSED_TEMPORARILY,Estaçãos de trem,4.0,4.3,"Avenida Cidade Praia, 1301 - Lagoa Azul, Natal",-5.7380316,-35.2699539,"['bar', 'point_of_interest', 'establishment']",ChIJyZ6ZXp-rswcRup3Mh1PRin8,
OPERATIONAL,Estúdio Maxsuelly Lemos,1.0,5.0,"Rua Bom Jesus, 209 - Nossa Senhora da Apresentação, Natal",-5.741754800000001,-35.2685131,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJz3W-sVurswcRtwr5eaG6oww,
OPERATIONAL,Chácara do diogo,3.0,5.0,"Jardim Progresso, Natal",-5.736446400000001,-35.27999939999999,"['bar', 'point_of_interest', 'establishment']",ChIJV2Xn15CrswcRPorLm94QneE,
OPERATIONAL,Frango Assado,6.0,4.3,"Avenida Maranguape - Nossa Senhora da Apresentação, Natal",-5.747796500000001,-35.2709744,"['bar', 'point_of_interest', 'establishment']",ChIJbeq-YbirswcRjEtoUKuBOSE,
CLOSED_TEMPORARILY,Salão Feminino Beleza e Arte,,,"Rua Professor Luiz Maranhão, 94 - Nossa Senhora da Apresentação, Natal",-5.7430369,-35.26809739999999,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJ94T-gyurswcRl0curQUBM0c,
OPERATIONAL,Bar Do Ceará,8.0,4.5,"Avenida Primavera, 362 - Nossa Senhora da Apresentação, Natal",-5.7349919,-35.27260020000001,"['bar', 'point_of_interest', 'establishment']",ChIJz31czdurswcRiNOMrHnAxPc,
OPERATIONAL,Bar E Restaurante Do Tx,46.0,4.1,"Avenida Boa Sorte, 1036 - Nossa Senhora da Apresentação, Natal",-5.7477708,-35.2706705,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJ6xAyf2OrswcRvNljCKklTwQ,
CLOSED_TEMPORARILY,Barraca Milho & Mé,,,"Rua José Tôrres, 268 - Nossa Senhora da Apresentação, Natal",-5.749470499999999,-35.2756263,"['bar', 'point_of_interest', 'establishment']",ChIJj4zl2AGrswcR582xhUwyexw,
OPERATIONAL,Rei do Espeto,81.0,4.3,"Avenida Santarém, 1299-1317 - Nossa Senhora da Apresentação, Natal",-5.749463099999999,-35.2742989,"['bar', 'point_of_interest', 'establishment']",ChIJzRoxVbqrswcRYJYFPSszIBs,
OPERATIONAL,Caixa Preta com Gosto de Gela 🍺 Bar e conveniência,3.0,5.0,"Rua do Jambo, 55 - Nossa Senhora da Apresentação, Natal",-5.744365800000001,-35.2680692,"['convenience_store', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJNyTMelirswcRuW771aUcjRk,
OPERATIONAL,BOTECO DOS AMIGOS,,,Brazil,-5.734226500000001,-35.27698040000001,"['bar', 'point_of_interest', 'establishment']",ChIJw27VINyrswcRCtOwwi0L9gc,
CLOSED_TEMPORARILY,Bar Do Coiamun,,,"Rua Antônio de Moraes, 510 - Nossa Senhora da Apresentação, Natal",-5.7341798,-35.27676,"['bar', 'point_of_interest', 'establishment']",ChIJPbRlINyrswcR38VFsKrgTAU,
OPERATIONAL,Bar Jacaré,,,"Rua do Jambo, 89 - Nossa Senhora da Apresentação, Natal",-5.7440313,-35.26777179999999,"['bar', 'point_of_interest', 'establishment']",ChIJUwXDz8irswcRPbVV0PpWYD0,
CLOSED_TEMPORARILY,Conveniência Vitória,,,"Rua do Jambo, 89 - Nossa Senhora da Apresentação, Natal",-5.744012199999999,-35.2677447,"['bar', 'point_of_interest', 'establishment']",ChIJj5jQz8irswcRfoNCcG93n58,
CLOSED_TEMPORARILY,Brasileirão Série A E B,,,"Rua Artesão Dary Miranda, 40 - Nossa Senhora da Apresentação, Natal",-5.747456999999999,-35.2814758,"['bar', 'point_of_interest', 'establishment']",ChIJwSraT5WrswcRCOcmevS1DxM,
CLOSED_TEMPORARILY,Cigarreira Do Hora,,,"Avenida Cidade Praia - Nossa Senhora da Apresentação, Natal",-5.7414471,-35.26718239999999,"['bar', 'point_of_interest', 'establishment']",ChIJw09wAM-rswcRPzdSpDOKwhM,
OPERATIONAL,Caldos Bar,,,"Avenida Boa Sorte, 967 - Nossa Senhora da Apresentação, Natal",-5.748398799999999,-35.2703145,"['bar', 'point_of_interest', 'establishment']",ChIJ9ZjeGrirswcR81vBch1hqWA,
OPERATIONAL,"JJ Bar e Restaurante, Disk Quentinha do NEGÃO",654.0,4.1,"Rua Jequiriçá, 2785 - Soledade 2, Natal",-5.750989000000001,-35.2545969,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",ChIJaR2mNUqqswcRGZE_PWRZOO4,
OPERATIONAL,Rota Restaurante e Petiscaria,1487.0,4.4,"Rua Santa Cecília 2162, Cj Santa Catarina - Potengi, Natal",-5.7537451,-35.2534752,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",ChIJgzYdAUyqswcRJWXkdFjKUHo,
OPERATIONAL,Canto Potiguar - Bar e Petiscaria,4.0,5.0,"Avenida das Fronteiras, 1188 - Nossa Senhora da Apresentação, Natal",-5.747879600000001,-35.2611963,"['bar', 'point_of_interest', 'establishment']",ChIJecPIPLKrswcR_eTxR3A-l-I,
OPERATIONAL,Espetinho da peppa,11.0,4.5,"Rua Abmael Florencio Bernardo - Nossa Senhora da Apresentação, Natal",-5.749570100000001,-35.2621832,"['bar', 'point_of_interest', 'establishment']",ChIJlUqG3LCrswcRo3DjG3s3q2s,
OPERATIONAL,Brito's Bar,20.0,4.3,"Avenida Blumenau, 2958 - Potengi, Natal",-5.7503881,-35.25818249999999,"['bar', 'point_of_interest', 'establishment']",ChIJ3fZ72kqqswcRByk15rXDpMs,
OPERATIONAL,Espetinho Caipira,1094.0,4.4,"Avenida Blumenau, 2894 - Potengi, Natal",-5.7518637,-35.2592898,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",ChIJR6kjtrSrswcRbJ6CgFyeGIQ,
CLOSED_TEMPORARILY,Espetinho Caicó,45.0,4.5,"Avenida Blumenau, 2369D - Potengi, Natal",-5.7501332,-35.2575741,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",ChIJC6jUw0qqswcRfAVPQgclfb4,
OPERATIONAL,Boteco do Dj,,,"Rua Itororó - Potengi, Natal",-5.746840799999999,-35.2625505,"['bar', 'point_of_interest', 'establishment']",ChIJNwETkX6rswcRVOTob8hJKBs,
OPERATIONAL,Skol Bar,17.0,4.3,"Avenida Blumenau, 3022 - Potengi, Natal",-5.7492125,-35.2571034,"['bar', 'point_of_interest', 'establishment']",ChIJB4shmkqqswcRDybg_m1yUSI,
